Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),PLENUM-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE1-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE2-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE3-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE4-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE5-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE2-1:Zone People Occupant Count [](TimeStep),SPACE3-1:Zone People Occupant Count [](TimeStep),SPACE4-1:Zone People Occupant Count [](TimeStep),SPACE5-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE2-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE3-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE4-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE5-1:Zone Lights Total Heating Energy [J](TimeStep),FRONT-1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),PLENUM-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE1-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE2-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE3-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE4-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE5-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),PLENUM-1:Zone Air System Sensible Heating Rate [W](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](TimeStep),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](TimeStep) 
 02/27  10:00:00,-2.2,82.,5.7,310.,209.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,126.346362119838,80.9993989649944,9.42596107397546,19.7402791841912,11.6774413155735,1.11217765027032,213.308854221845,2599.66880299885,17.9804688630798,0.0,22.0086963585715,0.0,22.7685084211929,0.0,22.030775954288,0.0,22.0000578169438,0.0,23.2590405342773,166.814040511721,0.0 
 02/27  11:00:00,-1.1,69.,5.2,300.,77.,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,134.867423950295,81.8298826226477,11.8142644328341,17.3949477295699,35.7479251939024,2.04038582619544,155.980814707763,2489.0623531946,18.6147252725352,0.0,22.1251793987749,0.0,23.2161218580035,0.0,22.3890434557142,0.0,22.081279740221,0.0,23.9013210749231,0.0,0.0 
 02/27  12:00:00,-0.6,69.,6.7,300.,2.,0.0,3486.9119812032,1529.159991456,3486.9119812032,1529.159991456,6470.039965824,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,62.484895764341,87.9095736749914,-7.31677174974645,-10.50544300511,8.4777302839871,-0.913052319153505,61.2287381543809,2217.39856652972,19.1760473533066,0.0,21.9956623528219,0.0,22.6071317144678,0.0,22.3073193414551,0.0,22.0083587265673,0.0,23.998862896122,61.85398720348,0.0 
 02/27  13:00:00,-0.6,69.,7.2,290.,26.,0.0,2733.4559906016,1192.079995728,2733.4559906016,1192.079995728,5087.519982912,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,142.240596597006,30.1288566420391,1.02060593712993,-10.597828199596,-23.1798089442078,-1.511179210960405E-002,-51.5286120848447,1799.86100752382,19.5592614397204,0.0,22.0090903901101,0.0,22.1240410138922,0.0,22.0753792123189,0.0,22.0016233861473,0.0,23.6947745608673,321.873952035564,0.0 
 02/27  14:00:00,0.0,67.,5.2,290.,9.,0.0,3407.7119812032,1494.959991456,3407.7119812032,1494.959991456,6321.839965824,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,117.415899946078,22.7444727580737,9.39405142960668,2.42704436881326,24.0746564534155,0.688478811242075,40.0719058278849,1587.06733131045,19.8041837371957,0.0,22.1137998371466,0.0,22.2285349633713,0.0,22.3513968001564,0.0,22.0312454858014,0.0,23.9726844286182,0.0,0.0 
 02/27  15:00:00,0.0,69.,5.2,290.,3.,0.0,3718.439976504,1634.99998932,3718.439976504,1634.99998932,6889.59995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,111.177704703275,45.5345254489835,28.0272008835856,5.36331831759646,42.0698369283476,5.8512448086871,24.6262243696127,1825.24064357784,20.1334291363874,0.0,22.3355312613812,0.0,22.3877272600296,0.0,22.6425421417671,0.0,22.241366467617,0.0,24.0026873785192,0.0,0.0 
 02/27  16:00:00,0.0,72.,5.2,270.,5.,0.0,3612.839976504,1589.39998932,3612.839976504,1589.39998932,6691.99995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,68.3452437088491,24.2439223253171,-1.2387584222046,-4.25456186597009,-2.10537984153568,-2.59374348330104,0.369807229011701,1699.76736907522,20.3947279951513,0.0,22.3217299706715,0.0,22.2047748632998,0.0,22.6184103238801,0.0,22.1298589510822,0.0,24.0052495446772,0.0,0.0 
 02/27  17:00:00,0.0,72.,4.1,270.,2.,0.0,3401.639976504,1498.19998932,3401.639976504,1498.19998932,6296.79995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,29.6431479051871,7.00358462661778,-21.2072690899139,-3.604641257873,-24.0589979036806,-2.26387377685671,-7.311947230692095E-003,1491.05002488327,20.4702282855117,0.0,22.0856531336082,0.0,22.0498516482375,0.0,22.3429151873525,0.0,22.0325652501261,0.0,24.0051988874956,0.0,0.0 
 02/27  18:00:00,0.0,69.,3.6,270.,0.0,0.0,3401.639976504,1498.19998932,3401.639976504,1498.19998932,6296.79995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,15.5818605043832,1.617803308330513E-002,-6.07906791883475,-0.915054882753958,-20.8298619811378,-0.589746949156523,0.164953047916029,1402.39397354103,20.4704025074729,0.0,22.0180650442434,0.0,22.0105675647647,0.0,22.1048275838457,0.0,22.0072470309512,0.0,24.0063405067351,116.249078055105,0.0 
 02/27  19:00:00,-0.6,75.,4.1,250.,0.0,0.0,1912.019988252,840.29999466,1912.019988252,840.29999466,3543.59997864,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,0.0,-15.2194680612528,-60.5441543282107,-10.0864810402251,-65.8229413850279,-9.3038485039917,-74.320406976405,1195.1062891542,20.3407773605327,0.0,21.4725463092975,0.0,21.6476493889941,0.0,21.5700265366418,0.0,21.6675707342714,0.0,23.5707628126932,0.0,0.0 
 02/27  20:00:00,-0.6,78.,4.1,270.,0.0,0.0,762.5639976504,332.219998932,762.5639976504,332.219998932,1420.079995728,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,0.0,-40.5415334621997,-110.139611042142,-26.7511699118607,-107.783589428148,-26.4586544715276,-193.284673730219,798.882618511517,20.0174110947859,26.5440858107775,20.4945785601104,5.89220116484125,20.6717684841493,15.6345933332125,20.5811029143528,4.58351195969556,20.698508272057,0.0,22.4887212928494,0.0,0.0 
 02/27  21:00:00,-0.6,75.,3.6,270.,0.0,0.0,466.8839976504,204.539998932,466.8839976504,204.539998932,866.799995728,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,0.0,-36.961713446552,-84.1857748311665,-20.224399717907,-82.4748219789918,-20.1474099129645,-126.098632193094,510.557475834909,19.5991325816617,85.3484007917048,19.6115630468811,51.5837769704652,19.8272634635741,73.3198374207857,19.6906370258635,50.1407589593723,19.8572486919209,0.0,21.5947050527774,0.0,0.0 
 02/27  22:00:00,-1.7,78.,3.6,240.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-57.8851533760797,-86.9085014022663,-23.6602125137322,-87.2594672267496,-23.667289828274,-185.807971256198,375.697850630399,19.1734410376009,104.467167060169,19.0535426899529,77.6428324540502,19.1779057972733,94.8320626037485,19.1063765961853,77.1856216970876,19.2070783015273,0.0,20.781862769626,0.0,0.0 
 02/27  23:00:00,-1.7,78.,3.6,250.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-40.3383066143657,-29.4532561141985,-11.4027426096885,-29.074169030318,-11.4102319193899,-88.6404554424695,320.459612707287,18.7254315963406,95.9331530349103,18.6873463752736,82.2049898694484,18.6965729889578,87.3408112218493,18.7336488938628,81.9339902274753,18.7254796804729,0.0,20.1648034051324,0.0,0.0 
 02/27  24:00:00,-1.1,75.,4.1,250.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-61.63782139044,-44.9332941783685,-15.1086899899495,-44.5960312534897,-15.1464232563473,-98.6811154840247,382.752205699655,18.332536643056,86.4501134446382,18.4466476920983,82.909282031095,18.369924522035,78.853679374359,18.4871051594552,82.7627064030136,18.3978991431864,0.0,19.8940035184918,0.0,0.0 
 02/28  01:00:00,-1.7,75.,4.1,280.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-32.8252833846883,-18.6219120569093,-6.94840381570287,-18.3415392571174,-6.95676349111046,-25.9072531847102,421.486308386614,17.9740776681165,69.1203496655944,18.2070757595544,75.640082501772,18.0556682522811,62.4884609187463,18.2442479619607,75.2907880879382,18.0831998859418,0.0,19.648771304954,0.0,0.0 
 02/28  02:00:00,-2.2,72.,5.2,280.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-30.0576549703545,-19.6760999270593,-6.30876523394943,-16.9619367222922,-6.32605367773343,-27.858283056317,466.818239395574,17.649235716327,53.0827150088635,17.9939717701655,68.4429101112946,17.7779734737254,45.1161557981184,18.0473492305614,67.9317078934952,17.8047050702972,0.0,19.4639623333022,0.0,0.0 
 02/28  03:00:00,-2.8,69.,5.2,280.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-28.2059196630595,-15.7281751933976,-5.29714258391557,-15.9529222320814,-5.29133809574933,-22.0702891732724,548.006753234851,17.3493252574079,48.4455168551767,17.8219343707239,69.7634119872278,17.5544833900232,41.4842660929062,17.8679779207955,69.273786455183,17.581439239134,0.0,19.3139113594205,0.0,0.0 
 02/28  04:00:00,-3.9,69.,4.1,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-24.4019221948884,-12.3198508397181,-4.61105360208662,-12.7499457948747,-4.61519120485864,-15.161733488752,611.802503607352,17.0900909062945,30.0008625804007,17.6872385878504,59.9716633077937,17.3600680175531,24.6560674897955,17.7246891025104,59.165317040465,17.3868315404736,0.0,19.2108651449373,0.0,0.0 
 02/28  05:00:00,-3.9,69.,2.1,250.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-23.2439131321976,-6.78577056099119,-2.90872828825378,-6.82621853795405,-2.93438526098224,-8.47034177330322,669.68441873425,16.8433658699333,8.45037821301139,17.6130666563673,46.3131626819322,17.2374785661437,4.12436531034041,17.6479931915748,45.153386993828,17.2631498545606,0.0,19.1533077768777,0.0,0.0 
 02/28  06:00:00,-5.,68.,3.1,240.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-21.0794455934004,-12.6947796501222,-4.51535876447205,-12.7195152536258,-4.52080323589875,-14.23297390037,750.590640123057,16.6197867042558,0.0,17.4743711677408,38.7341787435162,17.0472994548023,0.0,17.5051521075034,37.3395972849394,17.0727247719707,0.0,19.0566235685052,0.0,0.0 
 02/28  07:00:00,-6.7,71.,3.1,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-36.0807598747085,-32.6879381322059,-13.1238625282817,-32.036884697866,-13.2621932438101,-36.5315015599358,730.76525572972,16.3806682985794,0.0,17.2245795320248,0.0,16.6358379365293,0.0,17.2547997146072,0.0,16.655830884838,0.0,18.8854017705551,0.0,0.0 
 02/28  08:00:00,-3.9,75.,4.1,240.,241.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,35.481673294155,52.7970947833385,431.766363338619,125.180486224089,417.448126144181,124.749316722061,361.760745125822,2648.40927730036,16.8376084976655,3287.9884838078,21.593510997553,1333.33565691006,21.8728802270643,3048.30648059936,21.6180197089406,1863.9641883706,21.8448468048117,4139.58153372377,21.1577687434075,3955.06603259649,3695.73665613044 
 02/28  09:00:00,-2.8,78.,5.2,270.,372.,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,79.5304169989982,87.4690835867529,135.157410208306,50.9820642167562,129.169183947888,33.974707302454,259.531429181302,2666.80108209798,17.5575884465087,370.428559160852,22.0090804315573,0.0,22.6866682414586,220.109480417961,22.0101619589915,26.4487405161155,21.9931302541994,0.0,22.313261853724,1071.29788223096,832.835615511064 
 02/28  10:00:00,-1.1,66.,6.7,270.,356.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,141.256599765841,63.8258928029565,-1.75507220147379,29.1402666966066,10.2718117838384,-3.857841111455473E-002,166.005162514073,2581.765284971,18.2938304932358,0.0,22.0019702683995,0.0,23.9246999356295,0.0,22.1001433504131,0.0,21.9998719121845,0.0,23.382248685647,25.8746944453923,0.0 
 02/28  11:00:00,0.6,56.,5.7,270.,554.,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,275.441505090515,101.964906847476,46.4725962676494,11.4278676800517,53.0244588964177,5.92982563680969,141.625680709791,2799.32271418924,19.0958889007513,0.0,22.4641840751944,0.0,23.9958041451232,0.0,22.6123750790655,0.0,22.2375301247297,0.0,23.9429724719107,0.0,0.0 
 02/28  12:00:00,1.1,54.,6.7,280.,702.,0.0,3486.9119812032,1529.159991456,3486.9119812032,1529.159991456,6470.039965824,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,471.665802376626,83.9207480496819,28.7881404822317,-6.466568168819657E-003,18.7802404859886,1.74344481228221,0.198324817242442,2420.5186574832,19.9943073415014,0.0,22.8005773957843,0.0,24.0037806160819,0.0,22.8613187628215,0.0,22.3185859684914,0.0,24.0024965392907,0.0,0.0 
 02/28  13:00:00,2.2,52.,4.1,250.,717.,0.0,2733.4559906016,1192.079995728,2733.4559906016,1192.079995728,5087.519982912,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,615.46274468428,53.8770023640234,-63.4429040757328,-42.8895541527137,-71.6559521046282,-65.2137587579687,-114.970140554686,1625.00866082802,20.6051358538329,0.0,22.7178059774616,0.0,23.3915001106666,0.0,22.5764928336234,0.0,21.2842559164449,0.0,23.739820854109,0.0,72.8222054094673 
 02/28  14:00:00,2.8,50.,6.7,270.,657.,0.0,3407.7119812032,1494.959991456,3407.7119812032,1494.959991456,6321.839965824,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,645.93903763421,40.2604820184743,-61.1367589719199,-65.0703762108385,-53.2718340503679,14.0594357318438,-122.164953265127,704.803112252814,20.9803261869344,0.0,22.1237108322955,0.0,20.8197263616282,0.0,22.0179345867708,0.0,21.994085541989,0.0,23.0105976527364,0.0,480.100612665746 
 02/28  15:00:00,2.2,48.,5.2,260.,531.,0.0,3718.439976504,1634.99998932,3718.439976504,1634.99998932,6889.59995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,570.553206020329,36.3269372286948,28.9366592026541,-3.79658826007759,-7.66625026411251,-2.05090033300013,-7.3410745634245,487.283680836441,21.3098924834053,0.0,22.4798691587533,0.0,21.4140756269205,0.0,22.0008992775698,0.0,21.3346057114742,0.0,23.0518089219005,0.0,463.673572159365 
 02/28  16:00:00,2.8,48.,4.1,270.,452.,0.0,3612.839976504,1589.39998932,3612.839976504,1589.39998932,6691.99995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,478.543854014536,26.637734874693,40.9711450963627,-14.775599824053,-0.167334749876563,-35.3447113926403,11.2840233172144,283.003391480064,21.5329500212294,0.0,22.8324034376156,0.0,21.2517078972544,0.0,22.0010483319261,0.0,20.024417316826,0.0,23.1156859720869,0.0,530.871357893376 
 02/28  17:00:00,2.2,48.,4.1,260.,153.,0.0,3401.639976504,1498.19998932,3401.639976504,1498.19998932,6296.79995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,198.260250590108,11.8512781658931,-67.9695005308176,16.3872489767418,0.234235650903356,-6.09412420083315,-39.4903584896783,241.1269985246,21.5713960465815,0.0,22.0683943434593,0.0,21.9689784978341,0.0,21.9998444634794,0.0,20.4535696470191,0.0,22.8707676744839,71.773976029845,925.623277980123 
 02/28  18:00:00,0.6,52.,3.6,240.,32.,0.0,3401.639976504,1498.19998932,3401.639976504,1498.19998932,6296.79995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,43.9589394847442,-11.7181365401149,-23.26878333517,5.0149784192055,0.135615293189183,38.6972864135974,-60.3221903194676,386.920296287565,21.4370709905549,0.0,21.9996601606698,0.0,22.0025506140169,0.0,21.9982130791065,0.0,21.9450581577987,0.0,22.5667542660909,1106.92947139219,1317.675545627 
 02/28  19:00:00,-1.1,61.,3.1,240.,0.0,0.0,1912.019988252,840.29999466,1912.019988252,840.29999466,3543.59997864,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,0.0,-33.0782588393019,-5.04794605556952,-3.20269379516167,-34.1547803823402,23.2086946494657,66.1302689905228,602.394808123497,21.1609915891198,0.0,22.0005651493116,4.82514092591691,21.8781882547439,23.4108221295955,21.6695574740088,0.0,22.1429780675996,0.0,23.1036220205166,0.0,0.0 
 02/28  20:00:00,-1.7,69.,3.6,240.,0.0,0.0,762.5639976504,332.219998932,762.5639976504,332.219998932,1420.079995728,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,0.0,-47.0226086908924,-104.839321091676,-25.0101889922574,-101.049308393108,-24.2582343051589,-93.9844468811905,453.639278664148,20.7881945854174,61.290663797454,20.947585399066,56.2554980117566,20.9172996650832,87.3873457023998,20.7040357956388,34.8895803295908,21.1345435124029,0.0,22.412239756849,0.0,0.0 
 02/28  21:00:00,-2.2,75.,3.1,240.,0.0,0.0,466.8839976504,204.539998932,466.8839976504,204.539998932,866.799995728,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,0.0,-51.1943980680208,-100.030947951493,-21.4567844997418,-88.5111935546052,-23.0025475750316,-108.340305725161,247.347966490091,20.2414268647068,124.699364275321,19.9151360683153,95.5299542458977,20.0362827802702,138.098692933186,19.7629177988305,82.3576214072939,20.189723200466,0.0,21.6797949287008,0.0,0.0 
 02/28  22:00:00,-1.3,75.,3.5,240.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-74.500960113124,-98.0674188877886,-24.1989903628013,-87.2309434451599,-25.7503255483704,-169.33752742683,184.463528131658,19.6875451170133,141.552100740296,19.2996309407775,113.601961290978,19.3873941616192,148.263653940736,19.2003392736727,105.524613903176,19.499161704569,0.0,20.9200205596063,0.0,0.0 
 02/28  23:00:00,-0.5,78.,3.8,260.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-80.0754259320304,-70.8201154540412,-20.8921147683935,-62.9034452108414,-22.2103932715146,-163.082558515388,248.32314990486,19.1670441076073,135.851238818474,18.9351993483585,117.602188263759,18.9367747867055,138.969811458594,18.8686382014313,112.866133625485,19.018692912508,0.0,20.3791484208937,0.0,0.0 
 02/28  24:00:00,0.2,75.,4.2,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-42.1836407347957,-21.2044844830829,-7.00241004477135,-19.0282489102176,-7.3880594640322,-34.8906297142454,266.536888364311,18.7008554178033,114.623845096581,18.6349587019324,105.115975583936,18.5795276248692,115.621962876834,18.5929192545838,102.071523169735,18.6416713478249,0.0,19.9784395484709,0.0,0.0 
 03/01  01:00:00,0.9,65.,4.6,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-35.079935199159,-16.2542780349057,-6.20342770730092,-14.6475682216066,-6.52612734168274,-28.0563662733614,331.242260097531,18.3115455991871,87.49654921914,18.4497038239605,89.8102069448075,18.3151152611407,87.832069694439,18.4212989227557,87.7350423749484,18.3633108455367,0.0,19.7873155789445,0.0,0.0 
 03/01  02:00:00,1.7,65.,5.,240.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-48.3272001603478,-46.1726939043826,-19.1896143533592,-36.0767245284753,-19.8656254901625,-65.1963257157475,281.538903340463,17.9644077573082,0.0,18.0549606093249,0.0,17.625336826898,0.0,18.1001646066137,0.0,17.6502920646216,0.0,19.4437587487673,0.0,0.0 
 03/01  03:00:00,2.5,62.,5.3,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-47.2111136656462,-33.2842719384919,-16.3063357064974,-31.2659492085422,-16.8609202929208,-62.1314496391735,308.66159157964,17.6641756461189,0.0,17.9234121392376,0.0,17.3319486045158,0.0,17.9448970968905,0.0,17.3465315881936,0.0,19.242693299114,0.0,0.0 
 03/01  04:00:00,3.3,62.,5.7,240.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-23.138599919686,-5.80632177548416,-3.14988235619674,-6.00740898557254,-3.28476353527033,-19.1442151365469,350.690977377035,17.4163027653215,0.0,17.8594328323995,0.0,17.1982518865814,0.0,17.8768591942755,0.0,17.2071055879793,0.0,19.1116838961302,0.0,0.0 
 03/01  05:00:00,3.3,65.,6.2,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-16.3847183067687,-4.78732936528151,-1.95913987101694,-4.37237815747391,-2.02494657541949,-12.0011322230788,419.4873640925,17.2407074871193,0.0,17.8066372147885,0.0,17.1150352935028,0.0,17.8272967865855,0.0,17.1210919937645,0.0,19.0294954980335,0.0,0.0 
 03/01  06:00:00,3.3,70.,5.7,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-14.0434427361832,-2.84806732833556,-1.19766540665361,-2.65767260294258,-1.23432687770995,-7.86479991380843,466.88286465941,17.0902806513843,0.0,17.7752315180622,0.0,17.064172208455,0.0,17.7971742405029,0.0,17.0686711410724,0.0,18.9756441074715,0.0,0.0 
 03/01  07:00:00,3.3,73.,5.7,240.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,0.0,-11.8215993240267,-2.29799877754862,-0.854770549431885,-2.20273262583262,-0.875415420007095,-6.35931364093233,516.147851149255,16.96357960525,0.0,17.7498681057329,0.0,17.0278394458077,0.0,17.7721850470282,0.0,17.0314603899243,0.0,18.9320635589592,0.0,0.0 
 03/01  08:00:00,2.8,82.,7.2,240.,1.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.3085133000785,66.6950512244519,381.300450891847,115.412632068018,368.894359738063,115.314242929762,364.70259090188,2258.74182605723,17.5546946846711,3364.01897864493,21.6749003293586,1694.35440396397,21.8652062073367,3235.02242730959,21.6812142975407,1694.0623938614,21.8725702777753,4117.01286843063,21.2399524026657,4042.53580105339,3891.40211641305 
 03/01  09:00:00,2.8,89.,5.7,220.,7.,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,30.4852234544244,79.6232223077071,98.6308123736484,25.4944251346444,95.1235957100577,25.3424154856517,246.175108934481,2253.63406581772,18.2273651895201,180.118667746173,22.0046018207568,4.48479658156793,21.9956975441727,113.114892040641,22.0046854000363,5.90085711100519,21.995814751657,0.0,22.4136306643738,833.47049050134,671.832923699772 
 03/01  10:00:00,3.9,86.,6.2,240.,8.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,87.3368664186847,67.4332901815806,16.6077957063034,5.65934106137325,37.7072608818438,0.809911563596473,213.490184924079,2165.63554634222,18.7551641941666,0.0,22.0989100089667,0.0,22.2005967635774,0.0,22.3305258286833,0.0,21.9998255811458,0.0,23.4796505970534,0.0,0.0 
 03/01  11:00:00,3.3,89.,7.2,250.,9.,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,110.294238527851,91.1533676067854,30.8975924211219,14.0750958112865,56.821015380244,7.75741199188064,150.433363285692,2118.46378351898,19.3551581115479,0.0,22.3552548534546,0.0,22.6511594748032,0.0,22.747376163261,0.0,22.3064300119574,0.0,23.962758651816,0.0,0.0 
