Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),PLENUM-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE1-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE2-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE3-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE4-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE5-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE2-1:Zone People Occupant Count [](TimeStep),SPACE3-1:Zone People Occupant Count [](TimeStep),SPACE4-1:Zone People Occupant Count [](TimeStep),SPACE5-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE2-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE3-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE4-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE5-1:Zone Lights Total Heating Energy [J](TimeStep),FRONT-1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),PLENUM-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE1-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE2-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE3-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE4-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE5-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),PLENUM-1:Zone Air System Sensible Heating Rate [W](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](TimeStep),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](TimeStep) 
 03/09  00:45:00,1.375,71.5,2.725,262.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-41.8655801408907,-16.3909762170423,-3.81051534631662,-14.7281935683323,-4.02674065393373,-19.5835063973616,244.543738586863,17.5894376761907,0.0,17.9134700854288,0.0,17.117939414829,0.0,17.9046805741506,0.0,17.1324386203028,0.0,19.1810240278121,0.0,0.0 
 03/09  01:00:00,1.1,73.,2.6,260.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-39.8656142140757,-15.4732616031805,-3.61265474372524,-13.9911803568331,-3.78835375551994,-18.2713975464051,284.423003993536,17.4841384576236,0.0,17.8714389954055,0.0,17.0801553809965,0.0,17.8656204500504,0.0,17.0928152545191,0.0,19.1501974208073,0.0,0.0 
 03/09  01:15:00,1.1,73.,2.725,262.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-37.9842072954949,-13.9167216247547,-3.25825364921241,-12.6732995400008,-3.4088446079791,-18.3139527921809,322.637895488857,17.3838429653587,0.0,17.8336408284187,0.0,17.0460818630622,0.0,17.8302437272258,0.0,17.0571655523402,0.0,19.1193021698631,0.0,0.0 
 03/09  01:30:00,1.1,73.,2.85,265.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-36.244735504893,-12.5481329523027,-2.94163207841579,-11.4607697645865,-3.08719216593378,-18.0807363014149,359.807689956429,17.288171662406,0.0,17.7995636683419,0.0,17.0153226247567,0.0,17.7982551226963,0.0,17.0248831961092,0.0,19.0888034288541,0.0,0.0 
 03/09  01:45:00,1.1,73.,2.975,267.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-34.5861523922947,-11.5560761491565,-2.74208679609395,-10.6556600060125,-2.82825151058901,-17.3323942371267,395.930096010452,17.1969067424446,0.0,17.768183945172,0.0,16.9866526957058,0.0,17.7685166439962,0.0,16.9953114863112,0.0,19.0595698284049,0.0,0.0 
 03/09  02:00:00,1.1,73.,3.1,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-32.9446540100084,-10.7045337386557,-2.53510239137913,-9.93175076063903,-2.63539768187539,-16.4190392413709,430.707414127497,17.1099991224767,0.0,17.7391193499985,0.0,16.9601492528346,0.0,17.7408010599217,0.0,16.9677587736665,0.0,19.0318792745561,0.0,0.0 
 03/09  02:15:00,0.975,73.75,2.85,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-31.1907530884368,35.9310844878507,25.6632008554185,27.5059469512339,26.6855923141016,38.3031574453601,463.862662385825,17.0277413597191,0.0,17.836711075338,60.6047478023938,17.2286953390691,0.0,17.8175796125457,61.4563246599466,17.2470210240666,0.0,19.0964915739722,0.0,0.0 
 03/09  02:30:00,0.85,74.5,2.6,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-19.4896537830828,14.0805063678239,9.60800976793881,15.5122854961481,9.95069026234638,25.1139752735989,584.967582313791,16.9763513222719,0.0,17.8749599101057,41.3037453804723,17.329270616125,0.0,17.8608861976999,40.8459346938066,17.3511912823265,0.0,19.1388616699422,0.0,0.0 
 03/09  02:45:00,0.725,75.25,2.35,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-16.8211880310187,-2.55054030794657,8.997751159264104E-002,0.529680231003292,6.309741555035259E-002,3.87580456077651,650.239154935625,16.9320042177337,0.0,17.8680316849503,35.6560584742444,17.3302124910734,0.0,17.862364946261,34.9618495420307,17.3518518284798,0.0,19.1454007391004,0.0,0.0 
 03/09  03:00:00,0.6,76.,2.1,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-18.5712710653408,-5.02281689383834,-0.648141828653932,-3.65760387440784,-0.684769008834246,-3.08412272809361,680.511355670438,16.8830514779212,0.0,17.8543884602923,31.5454372421227,17.3234279649466,0.0,17.8521540879862,30.6988929967954,17.3446833771636,0.0,19.1401974455964,0.0,0.0 
 03/09  03:15:00,0.3,76.75,1.95,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-19.08914546245,-5.78778624500776,-0.790897685220655,-5.22449606575146,-0.801873406211326,-4.15523505862368,705.943212365693,16.8327423589598,0.0,17.8386682282348,26.7665404832039,17.3151493495782,0.0,17.8375696912955,25.7064916732384,17.3362892640354,0.0,19.1331872171731,0.0,0.0 
 03/09  03:30:00,0.0,77.5,1.8,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-18.4923268895071,-6.93859426563591,-1.4040397784477,-6.38324497096385,-1.41794553168811,-4.51330174308175,729.074710643665,16.784014302412,0.0,17.8198234912172,22.5225942778889,17.3004534869301,0.0,17.8197516801285,21.2777972790916,17.321446779444,0.0,19.1255730934707,0.0,0.0 
 03/09  03:45:00,-0.3,78.25,1.65,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-17.9207016089564,-7.84548901471846,-1.90220133515223,-7.21452893638531,-1.9212229435926,-4.9937304761177,749.043631787768,16.7368001600659,0.0,17.7985172387018,18.9903690069057,17.2805447981464,0.0,17.7996146275528,17.6004484581208,17.3013375686092,0.0,19.1171487038654,0.0,0.0 
 03/09  04:00:00,-0.6,79.,1.5,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-17.5571087472936,-8.37211897780569,-2.20044380203401,-7.75079568910027,-2.21933191968893,-5.36280465968238,766.598839497425,16.6905512946767,0.0,17.7757825611356,15.9421753238946,17.2575164730941,0.0,17.7779823515137,14.4299118002943,17.2781099266678,0.0,19.1081019619969,0.0,0.0 
 03/09  04:15:00,-0.725,79.75,1.5,267.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-17.295001574499,-8.22633880066017,-2.26795703902727,-7.68473950804973,-2.28906281923848,-6.49147615404058,782.605459445578,16.6450113836886,0.0,17.7534510349046,13.4168302080934,17.2337894539226,0.0,17.7565413625246,11.8095260958473,17.2541604221346,0.0,19.0971543554643,0.0,0.0 
 03/09  04:30:00,-0.85,80.5,1.5,265.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-17.0965574336441,-8.14967208536221,-2.35586038264614,-7.66397573462471,-2.37841899905661,-7.31138462694414,797.911271538764,16.6000122063804,0.0,17.7313348251667,11.0604213620811,17.2091510350491,0.0,17.7351652049992,9.36774316242781,17.2292843526057,0.0,19.0848275991333,0.0,0.0 
 03/09  04:45:00,-0.975,81.25,1.5,262.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-16.9461646319053,-8.21442624233617,-2.46267872378903,-7.75696408375466,-2.48522652718254,-7.69531062709552,812.59032549499,16.5554268439396,0.0,17.709050149191,8.87632843460938,17.1834041716611,0.0,17.7135366848685,7.10641725047958,17.2032999755817,0.0,19.0718573634594,0.0,0.0 
 03/09  05:00:00,-1.1,82.,1.5,260.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-16.8047071072691,-8.29265210370318,-2.54892437516715,-7.85372797748402,-2.5708700082185,-7.88963661195843,826.64471420572,16.5112314101299,0.0,17.6865605984421,6.82876035737968,17.1567647066732,0.0,17.6916454622129,4.98738108830798,17.1764293312315,0.0,19.05856351298,0.0,0.0 
 03/09  05:15:00,-1.1,82.,1.65,262.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-16.6193480117302,-8.27026468279679,-2.58186859761266,-7.86194576132613,-2.60480798720589,-9.00760087480359,840.101601083103,16.4675300236501,0.0,17.664133475316,5.10890761695691,17.1297834211511,0.0,17.6697329687025,3.21271443342721,17.1492065010798,0.0,19.0433866962442,0.0,0.0 
 03/09  05:30:00,-1.1,82.,1.8,265.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-16.3213086106975,-8.07447209305423,-2.55084648226812,-7.70041200308165,-2.57518865822745,-9.77311545176987,852.720361940883,16.4246186744178,0.0,17.6422389302496,3.40567159320904,17.1031287534433,0.0,17.6482722630382,1.45705751532432,17.1222956968714,0.0,19.0269209867853,0.0,0.0 
 03/09  05:45:00,-1.1,82.,1.95,267.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-16.0730139834753,-7.97777483658836,-2.53705882056293,-7.57674100124931,-2.56165874803116,-10.0954732658725,864.928129246064,16.3823662664111,0.0,17.6206081794427,1.76850861650018,17.0766205585582,0.0,17.6271577396715,0.0,17.0955287286933,0.0,19.0099131464294,0.0,0.0 
 03/09  06:00:00,-1.1,82.,2.1,270.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-15.7493437532234,-7.82005977002037,-2.52348499215714,-7.47422005636,-2.56471647219564,-10.2144731976346,876.63581304627,16.3409706036093,0.0,17.5994065826254,0.184150155620728,17.0502565629783,0.0,17.6063303922614,0.0,17.0687322634912,0.0,18.9927058261201,0.0,0.0 
 03/09  06:15:00,-0.825,80.25,2.1,272.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-15.2906151263233,-26.3559428041153,-15.5096038551762,-25.194348836077,-16.0898082846503,-37.6348870643089,887.674202508209,16.3007862127503,0.0,17.5279672110073,0.0,16.8883046701509,0.0,17.5361406647314,0.0,16.9007144756891,0.0,18.9293189176899,0.0,0.0 
 03/09  06:30:00,-0.55,78.5,2.1,275.,59.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,9.91352747349121,-17.0969182135636,-11.1516172659568,12.2268328258458,12.1791295190052,-6.10366007135307,-27.6141565140383,852.774218357501,16.2558612268012,0.0,17.4977425373486,0.0,17.0160390856371,0.0,17.5700756061571,0.0,16.8369884410954,0.0,18.882816039969,0.0,0.0 
 03/09  06:45:00,-0.275,76.75,2.1,277.5,152.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,16.6706872024767,-16.5963239494644,0.784031265551317,52.6944843701896,60.675424586986,-1.15168820347113,-25.1871165698532,884.792058532186,16.2369928758952,0.0,17.5137287849608,0.0,17.3988625519474,0.0,17.6854415688663,0.0,16.8579347027013,0.0,18.8714594627445,0.0,0.0 
 03/09  07:00:00,0.0,75.,2.1,280.,245.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,23.4386161571994,2.03883946097252,10.4415576360508,47.2440378577535,41.6313455945704,2.72260125018676,-5.10609363711265,950.018770784605,16.2359589576187,0.0,17.5373680733063,0.0,17.9107218361194,0.0,17.817228139586,0.0,16.8794478740459,0.0,18.8559115836824,0.0,0.0 
 03/09  07:15:00,0.55,72.25,2.35,287.5,338.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,30.8993289673977,283.280929183118,1633.18904107855,390.946328454599,1492.78268043077,457.585709779521,1086.4259243767,2283.0638193316,16.6818193593423,4211.12296987257,20.6736203642787,1183.93206594452,21.5369468813687,3459.16407324905,20.8080350787826,1738.1165002014,20.756346839398,3202.65648277714,20.2184662029041,4784.16382393676,4022.68577101067 
 03/09  07:30:00,1.1,69.5,2.6,295.,431.,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,42.0304845859162,308.712020669699,715.31459061391,111.899706534953,640.561889067814,190.420609871707,1062.49255442155,2537.60471816139,17.2232601054132,2744.06711635783,21.5659268144156,372.278508329629,21.9921580214043,2478.99153811111,21.7151388001953,1256.59422741213,21.8385096458358,3046.51103331568,21.2394909982488,3426.62866493398,3148.93568806154 
 03/09  07:45:00,1.65,66.75,2.85,302.5,485.25,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,48.89687904113,256.324357841695,276.521350089394,15.0381941835374,216.918916690813,49.2074367675443,652.200772296603,2561.99972378851,17.6091339034118,2337.2021197348,21.980006527053,18.7500417774522,21.9996666689375,1988.13903462156,21.9960198321311,992.711010117241,21.9933730476126,2552.49178714555,21.8210232981893,3070.57396675097,2691.02130342985 
 03/09  08:00:00,2.2,64.,3.1,310.,539.5,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,56.0668969936741,206.989452599778,81.0165367186802,0.385178560461448,49.9114749650019,7.91791727019657,278.068064285329,2483.51569538444,17.8862318900437,1912.36384484213,21.9934851126185,0.0,21.9999687404005,1662.87463782139,21.9943654416059,856.712969569107,21.999526179856,2117.70097092002,21.9960894880415,2647.36999016008,2365.54335804009 
 03/09  08:15:00,2.625,63.,3.225,305.,593.75,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,63.459545496606,166.45743972344,3.5856217895938,160.827209739192,2.05817099851257,0.190021446220615,321.626615733404,2456.93423822626,18.1964342449949,0.0,22.000650103724,0.0,23.3659952423122,0.0,22.0007463385533,0.0,22.0001337439006,0.0,22.3463149302045,652.181292784258,414.088873910043 
 03/09  08:30:00,3.05,62.,3.35,300.,648.,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,75.2360755397472,210.341031835078,3.10803274799047,122.59295144294,2.82149082094325,4.718085829343537E-002,341.961044697071,2530.99264761398,18.4982737014084,0.0,22.0012203942754,0.0,23.9523221167777,0.0,22.0015345342339,0.0,22.0002846031831,0.0,22.6302627998376,493.943731437544,286.031904332556 
 03/09  08:45:00,3.475,61.,3.475,295.,674.75,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,98.5186944773548,125.461189364565,-2.3402986159135,0.808315281692976,-1.82058575831031,1.119827225834857E-002,162.778247951642,2539.70549200029,18.8876322500842,0.0,22.0029852208136,0.0,23.9971445581703,0.0,22.0032886632053,0.0,22.0003280522646,0.0,22.9846826365182,308.765383229287,126.942320832771 
 03/09  09:00:00,3.9,60.,3.6,290.,701.5,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,122.480877088232,110.755680282961,3.23334282150561,0.646130527626936,0.37648195434522,1.854509757636481E-002,132.035086707279,2515.79076694835,19.1812880804016,0.0,22.011874315606,0.0,24.0040493743218,0.0,22.0043524014031,0.0,22.0005248894349,0.0,23.2100469885213,196.046192653181,26.7126924051316 
 03/09  09:15:00,4.325,57.75,4.,287.5,728.25,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,147.214018923393,139.835963918493,-1.40498775955848,4.376575784290779E-002,5.503026848252635E-002,0.142673111171251,-59.9209796595628,2014.46752670172,19.3569809592324,0.0,22.0158497566243,0.0,24.0012376168113,0.0,22.0129664232113,0.0,22.0019140505816,0.0,23.0297351765553,729.895259836854,562.898902517642 
 03/09  09:30:00,4.75,55.5,4.4,285.,755.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,172.766786953702,120.613620418241,-5.37028621348203,-8.631981543749409E-002,-3.88051696186077,-52.3146087823135,-6.021281306222,1874.90765604587,19.6027417744739,0.0,22.0008594532453,0.0,24.0008538825374,0.0,22.0008757537977,48.1651695656441,21.643951574815,0.0,23.052047535226,485.003375613607,357.605392742841 
 03/09  09:45:00,5.175,53.25,4.8,282.5,769.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,196.016836209081,85.8931151824796,5.90984684964662,0.121553596409358,4.26050646386975,23.6633664690302,61.0270284404584,1741.1778649117,19.8309632230165,0.0,22.017106391263,0.0,24.0021528027004,0.0,22.0129135051348,0.0,21.8950269169508,0.0,23.1561850151097,330.719264460069,235.208877509035 
 03/09  10:00:00,5.6,51.,5.2,280.,783.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,219.530010605391,128.015909363834,-4.89613595272447,-7.033462830841276E-002,-3.57057164123575,11.3755286083421,113.830595051822,1678.77768434643,20.0864453977961,0.0,22.0010736924123,0.0,24.0012016132531,0.0,22.0011332262361,0.0,21.7954949124608,0.0,23.2731444669122,91.8919870628672,47.5190775238522 
 03/09  10:15:00,6.,49.75,4.925,282.5,797.,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,250.276617252685,130.369078786568,38.9478193911569,-2.145705504357128E-003,49.787838885921,13.9029975114335,184.042330611245,1573.77087675415,20.3367335870711,0.0,22.07647333968,0.0,24.0014431408759,0.0,22.0986818574695,0.0,21.7171419748608,0.0,23.4679169993389,0.0,0.0 
 03/09  10:30:00,6.4,48.5,4.65,285.,811.,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,296.919422903449,153.08968237837,92.2546398394494,3.958526013502883E-002,88.0327377791926,-9.47985636518931,195.39766402225,1468.63896709429,20.5967941360402,0.0,22.2297763152389,0.0,24.0017871924891,0.0,22.2426327688746,0.0,21.5998701566315,0.0,23.6477238878897,0.0,0.0 
 03/09  10:45:00,6.8,47.25,4.375,287.5,816.75,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,342.144274257607,159.681454234865,119.990793627368,6.488609750484062E-002,105.318741341871,20.7533539953495,180.597020667184,1347.02318258624,20.8362216319926,0.0,22.4080062022411,0.0,24.0022709202986,0.0,22.4006561306995,0.0,21.5324785491594,0.0,23.7992404241883,0.0,0.0 
 03/09  11:00:00,7.2,46.,4.1,290.,822.5,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,388.045972099791,92.9591465660364,95.8160828336366,6.924642304897493E-003,82.3506388178678,-59.8736108646124,78.4114016365379,1318.98312447498,21.0969543105279,0.0,22.6889466357565,0.0,24.0023973602888,0.0,22.649937210783,0.0,21.4534348510342,0.0,23.9922525656997,0.0,0.0 
 03/09  11:15:00,7.475,45.5,4.1,285.,828.25,0.0,3486.9119812032,1529.159991456,3486.9119812032,1529.159991456,6470.039965824,8.8,4.,8.8,4.,16.,1354320.,584820.,1354320.,584820.,2534220.,437.309135912149,87.9701856754831,-0.513821914014528,-1.720536031036913E-002,-13.0100230557247,31.9139602361159,-21.4790133624044,1176.61639851838,21.3392978375478,0.0,22.7566524999351,0.0,24.0023205441291,0.0,22.683326889645,0.0,21.7522733773645,0.0,23.971654486845,0.0,0.0 
 03/09  11:30:00,7.75,45.,4.1,280.,834.,0.0,3486.9119812032,1529.159991456,3486.9119812032,1529.159991456,6470.039965824,8.8,4.,8.8,4.,16.,1354320.,584820.,1354320.,584820.,2534220.,486.591579544216,81.1599854610945,33.4986471401866,-2.331419306842522E-002,19.1200890117347,0.585225344173089,21.6108950108594,1055.33632581466,21.5600656991276,0.0,22.8093723461024,0.0,24.0020471355305,0.0,22.6984527059664,0.0,21.7777524688561,0.0,23.994903899264,0.0,0.0 
 03/09  11:45:00,8.025,44.5,4.1,275.,834.5,0.0,3486.9119812032,1529.159991456,3486.9119812032,1529.159991456,6470.039965824,8.8,4.,8.8,4.,16.,1354320.,584820.,1354320.,584820.,2534220.,531.179320074091,79.5910319099818,66.4911876351287,-5.797345093965869E-003,48.5278968774674,27.3494069101668,0.37064827392723,912.874368403026,21.7779898139905,0.0,22.9816048813604,0.0,24.0018230916525,0.0,22.8265789017051,0.0,21.545505708119,0.0,24.0015437046661,0.0,0.0 
 03/09  12:00:00,8.3,44.,4.1,270.,835.,0.0,3486.9119812032,1529.159991456,3486.9119812032,1529.159991456,6470.039965824,8.8,4.,8.8,4.,16.,1354320.,584820.,1354320.,584820.,2534220.,574.200735283846,82.8421334121205,67.0809860507454,4.778010245843770E-002,47.5754095891202,-19.7364190747481,0.569667276534677,847.270973160417,21.9999418594667,0.0,23.1669127981298,0.0,24.002334187575,0.0,22.9615593205642,0.0,21.3362831013778,0.0,24.002519451085,0.0,0.0 
 03/09  12:15:00,8.875,42.5,4.1,272.5,835.5,0.0,2733.4559906016,1192.079995728,2733.4559906016,1192.079995728,5087.519982912,4.4,2.,4.4,2.,8.,1140480.,492480.,1140480.,492480.,2134080.,614.792306876327,112.682756907173,-59.7861347674416,-4.273717090880881E-002,-91.7801692373667,-0.775451706180995,-135.301251565397,625.858218981924,22.1537290062211,0.0,22.960165740375,0.0,24.0017491825386,0.0,22.7061697159601,0.0,21.6676502043653,0.0,23.8268212441129,0.0,0.0 
 03/09  12:30:00,9.45,41.,4.1,275.,836.,0.0,2733.4559906016,1192.079995728,2733.4559906016,1192.079995728,5087.519982912,4.4,2.,4.4,2.,8.,1140480.,492480.,1140480.,492480.,2134080.,643.152049040481,60.2273012459904,27.0737740546707,-3.313688394403710E-002,-17.6165022575227,13.6613216886341,-33.8924012625293,454.603840198968,22.3306277452845,0.0,22.9537783640672,0.0,24.0015251124493,0.0,22.5813520248649,0.0,21.7652446790543,0.0,23.7158346117652,0.0,0.0 
 03/09  12:45:00,10.025,39.5,4.1,277.5,829.25,0.0,2733.4559906016,1192.079995728,2733.4559906016,1192.079995728,5087.519982912,4.4,2.,4.4,2.,8.,1140480.,492480.,1140480.,492480.,2134080.,663.247422447759,63.1089356361582,91.4739017448602,-11.8613416014989,35.2112713291654,5.35384732849897,23.79939617491,352.947597526981,22.496319274897,0.0,23.1800344834409,0.0,23.8998354401411,0.0,22.6606636544673,0.0,21.8009510513105,0.0,23.7436149952248,0.0,0.0 
 03/09  13:00:00,10.6,38.,4.1,280.,822.5,0.0,2733.4559906016,1192.079995728,2733.4559906016,1192.079995728,5087.519982912,4.4,2.,4.4,2.,8.,1140480.,492480.,1140480.,492480.,2134080.,680.299100591132,68.9597916515388,107.560805188287,-16.5913612721762,41.0355567519619,8.37581299788843,44.4594720453967,279.34721062357,22.6787561690517,0.0,23.469678948898,0.0,23.7291521522222,0.0,22.7750876740898,0.0,21.8481461665514,0.0,23.8123377550165,0.0,0.0 
 03/09  13:15:00,10.725,38.5,4.625,277.5,815.75,0.0,3407.7119812032,1494.959991456,3407.7119812032,1494.959991456,6321.839965824,8.8,4.,8.8,4.,16.,1283040.,554040.,1283040.,554040.,2400840.,693.822526517146,92.6462766468417,164.003772055863,25.1175357984982,201.648563218522,38.3439768533135,100.434718426352,316.609573266918,22.9012948050511,0.0,23.9262446962934,0.0,23.8586614284718,0.0,23.1999303368809,0.0,21.9101457925925,0.0,23.9970280018748,0.0,0.0 
